cluster_id,APOGEE_ID,GC_NAME,dPOS,dRV,dPM,dFeH,RV_Prob,VB_PROB,iFlag,RA,DEC,GLON,GLAT,J,H,K,SNR,VHELIO_AVG,VSCATTER,VERR,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,C_FE,C_FE_ERR,CI_FE,CI_FE_ERR,N_FE,N_FE_ERR,O_FE,O_FE_ERR,NA_FE,NA_FE_ERR,MG_FE,MG_FE_ERR,AL_FE,AL_FE_ERR,SI_FE,SI_FE_ERR,CA_FE,CA_FE_ERR,TI_FE,TI_FE_ERR,FE_H,FE_H_ERR,NI_FE,NI_FE_ERR,CE_FE,CE_FE_ERR,MEMBERFLAG,MEMBER,is_highprob_member,source_file
NGC6171,2M16324438-1302217,NGC6171,0.1435606048365439,-0.2404236197471618,0.8504211902618408,-0.6486360430717468,0.6750008463859558,0.99991,0,248.184934,-13.039388,3.419152537970021,22.978954339218085,13.264,12.75,12.606,90.281784,-35.695736,0.18025476,0.14150393,4330464414727716224,0.19447617,0.0274229,-1.7968886,0.0331848,-5.841311,0.0229187,15.1639,5242.9814,25.684042,2.244074,0.050799653,-1.0816,0.013262871,0.37230498,0.018621646,0.15002012,0.06516024,0.16764009,0.079746574,0.4642501,0.061651155,0.48538315,0.09022938,-0.26329792,0.32048053,0.31670308,0.029306835,0.29617107,0.039577335,0.3624707,0.03440294,0.014861107,0.046517562,0.31175327,0.06481098,-1.0851,0.013582914,0.1045925,0.03815407,0.34590006,0.21619995,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16324492-1300124,NGC6171,0.1987045909900919,0.1700480431318283,0.6845728158950806,-0.8207761645317078,0.701537549495697,0.99995,0,248.187203,-13.003446,3.4516509799145325,22.9989958004148,13.35,12.863,12.689,135.58946,-34.012802,0.36953935,0.19585992,4330465651678805760,0.1418221,0.0300893,-1.8391802,0.0360975,-6.104171,0.02476,15.3021,5338.418,20.832129,2.2114508,0.044040646,-1.1013,0.010667403,0.35074502,0.015708122,-0.0145840645,0.056260116,0.009601355,0.06492291,0.7921699,0.054563332,0.42929292,0.08196919,-0.001998067,0.27144858,0.29051292,0.024470517,0.12335098,0.02958517,0.34121054,0.027748244,0.14534497,0.036910575,-0.031122923,0.053560488,-1.1031,0.010711161,0.0639925,0.02937994,0.106269956,0.18142426,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16324529-1258059,NGC6171,0.2754668737924038,-0.5673441290855408,0.1591710746288299,0.8746228218078613,0.6083572506904602,0.99986,0,248.188724,-12.968318,3.4829759800881703,23.01911633160167,13.588,12.958,12.792,146.05779,-37.03611,0.34440303,0.12409402,4330465960916467840,0.20340921,0.038135,-1.9697765,0.0464682,-5.9592066,0.0329544,15.7293,5006.039,14.647252,2.5408695,0.038263377,-0.9291,0.009932887,0.318865,0.01238425,0.004004836,0.03508796,-0.08195102,0.049389523,0.96355003,0.03669602,0.30025303,0.043761995,0.575452,0.17701802,0.346403,0.020645093,0.439631,0.027443986,0.32780063,0.023313053,0.302585,0.029232956,0.2217632,0.03941495,-0.92582,0.010490203,0.045562446,0.024042523,0.34750998,0.11620227,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16324667-1303279,NGC6171,0.1637216072111826,-0.3832440376281738,0.7068618535995483,0.363841712474823,0.6513376832008362,0.99995,0,248.194469,-13.057754,3.409414148942105,22.9604287527831,13.683,12.998,12.867,116.98103,-36.2813,0.30298454,0.15331179,4330464242928990464,0.16439885,0.0375295,-2.0239177,0.0448724,-5.838601,0.031168,15.7475,4898.393,15.492743,2.4428196,0.042465083,-0.98645,0.011589521,0.38371497,0.014087997,0.12166995,0.03865216,0.19302994,0.05655768,-0.07081598,0.0396335,0.7036529,0.044565886,,,0.37210298,0.023591598,0.28825098,0.032727785,0.3877706,0.026800752,0.31554496,0.034478612,0.21934313,0.043948457,-0.97923,0.012338515,0.09083247,0.028802875,0.26435995,0.12109692,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16324671-1309076,NGC6171,0.3134541713001384,0.1883139312267303,0.260958582162857,-1.5801106691360474,0.701384961605072,0.99993,0,248.194645,-13.152137,3.328072054885155,22.90301695167042,13.445,12.945,12.841,96.19637,-33.937912,1.0240868,0.1853785,4330459054608450688,0.13755219,0.0307692,-1.9393312,0.0388936,-5.918799,0.0266662,15.2945,5284.4673,21.840034,2.0528448,0.04775451,-1.1843,0.011848008,0.298405,0.017502282,-0.048553944,0.06223065,-0.055144906,0.07230949,0.9840001,0.059086334,0.50497305,0.08569773,,,0.17491305,0.027110644,0.10180104,0.03291064,0.3030306,0.030646196,0.21992505,0.04196762,0.26542324,0.058383726,-1.1825,0.0118705435,-0.0014075041,0.03353053,-0.68105996,0.18759176,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16324789-1305573,NGC6171,0.215724484330486,-0.7692216038703918,0.640451192855835,-1.2406095266342163,0.5438982844352722,0.99991,0,248.199565,-13.099251,3.3768629164564743,22.93130655472349,13.711,13.296,13.17,91.585106,-37.863808,14.402373,0.2819011,4330459501285066496,0.1305495,0.0286375,-2.0851398,0.0347851,-5.950397,0.0249631,15.2149,5914.6113,69.925766,2.0997458,0.06732475,-1.1508,0.018410595,0.391935,0.02393227,-0.27015007,0.15544406,-0.20339,0.09785016,1.4908999,0.37573788,0.53815293,0.26430845,-0.41849804,0.81390405,0.30073297,0.02954558,0.045681,0.03371236,0.4400506,0.031905863,0.232265,0.046026126,0.09147215,0.2137583,-1.147,0.019779328,-0.5962075,0.047937714,-0.54876006,0.72552204,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16325004-1300513,NGC6171,0.227470438342674,1.1872161626815796,0.8146991729736328,-1.5389879941940308,0.5012821555137634,0.99965,0,248.208505,-13.014264,3.4559777081516927,22.97593187307912,13.436,12.881,12.765,137.82784,-29.842413,0.38197714,0.20410454,4330464827045071360,0.19222495,0.0308306,-1.7651924,0.0398101,-6.0563717,0.0268464,15.2803,5372.7603,21.605476,2.1610508,0.045237817,-1.1618,0.010832632,0.30559498,0.016441049,-0.024484992,0.06073049,-0.0077610016,0.06782045,0.81461996,0.0580579,0.61327296,0.08880251,0.34199202,0.29223606,0.23363298,0.02530342,0.15130103,0.029688064,0.30580056,0.028487343,0.09074795,0.03854377,0.52081317,0.055816635,-1.1782,0.010761865,0.21939248,0.030432113,0.14481997,0.18840916,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16325489-1303176,NGC6171,0.2540281935049883,0.3444252908229828,0.0136349098756909,-2.590962171554565,0.6955088973045349,0.99996,0,248.228714,-13.054889,3.4338594279530668,22.93564272312023,13.558,13.108,12.971,90.46158,-33.297855,0.70895463,0.23419215,4330464101190202240,0.16963181,0.0325502,-1.9394186,0.0408894,-5.976484,0.029957,15.3341,5398.088,27.575756,2.0060484,0.054611474,-1.2724,0.013538814,0.30102497,0.021275828,0.008937359,0.08414774,0.02583599,0.09069027,1.0464,0.10114,0.47235298,0.121223874,,,0.17842996,0.032043464,0.10058093,0.038742807,0.3238206,0.0367528,0.262895,0.052388027,-0.053189874,0.07376429,-1.2882,0.013336467,0.115992546,0.041608542,-0.75516,0.24924052,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16325977-1305120,NGC6171,0.3205916035177508,0.5198343992233276,0.7606620192527771,1.3087055683135986,0.6788203716278076,0.99925,0,248.249072,-13.086679,3.419470274698483,22.900597007367413,14.569,13.974,13.809,48.116383,-32.57868,0.6215623,0.32346463,4330461047473804288,0.18867157,0.0565969,-2.1150699,0.069749,-5.9611363,0.0499,16.5573,5232.272,47.686478,3.125534,0.07173493,-0.90558,0.019719534,0.27753502,0.01947235,0.08920002,0.06910533,-0.062977016,0.08884855,1.0764501,0.065611035,0.883873,0.09919072,0.791042,0.33069366,0.32017303,0.033945147,0.40580097,0.04867557,0.3276006,0.04094946,0.37638497,0.052614,-0.2667768,0.07418588,-0.88043,0.015566674,-0.094477594,0.04318627,0.893362,0.26587903,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16330145-1300334,NGC6171,0.3480796039265041,0.1747894287109375,0.6299008727073669,0.5995792746543884,0.701508641242981,0.99949,0,248.256059,-13.009297,3.4907693221810234,22.942092016463903,12.888,12.206,12.033,138.00056,-33.993362,0.06525482,0.066419415,4330464895764537472,0.15535846,0.0282105,-2.0773149,0.0332866,-5.9310803,0.0233041,15.0641,4808.4575,13.153502,2.2249436,0.039125714,-0.95122,0.010698701,0.328645,0.012505836,0.020474017,0.032059662,0.08588201,0.049019024,0.65048003,0.033813607,0.43302304,0.03539147,0.26259202,0.1666739,0.34406298,0.021345133,0.403521,0.029417466,0.3401106,0.023918701,0.254605,0.030160403,0.17184323,0.037743736,-0.95458,0.011502078,0.01623249,0.025197104,0.08990997,0.098537795,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6171,2M16331316-1306030,NGC6171,0.4730662248376825,0.2374937534332275,0.1798309087753296,0.4582323729991913,0.700420081615448,-999.0,0,248.304836,-13.100839,3.44298623613156,22.8488177872716,13.493,12.829,12.75,122.03783,-33.736275,0.44726387,0.13314237,4330460428998654592,0.15340066,0.0378148,-1.9750894,0.0467934,-6.000546,0.0352709,15.5519,4943.139,15.458263,2.4599662,0.041336697,-0.96902,0.011095639,0.30053502,0.013647089,0.0146510005,0.038098518,-0.015798032,0.054814108,0.88014996,0.039217412,0.359913,0.045305457,0.45753205,0.19502334,0.34120297,0.022781398,0.364541,0.03120738,0.31474054,0.025873397,0.27479494,0.033054702,0.25810313,0.043023326,-0.96936,0.011772595,0.034252465,0.02747454,0.20936996,0.12198839,1024,M107,1,GC_members_VAC-v1_1.fits
NGC6205,2M16363650+3706282,NGC6205,1.1639244207284725,1.4597828388214111,0.8395148515701294,0.6914012432098389,0.0352601259946823,-999.0,1,249.1521,37.107849,59.73299097664991,41.98921920413451,13.555,13.04,12.986,116.23602,-230.88608,0.20762138,0.17410897,1328370854225410048,0.101967715,0.0187957,-3.1341703,0.0184968,-2.3152843,0.0224144,14.9892,4880.1885,18.021832,2.2184098,0.054126523,-1.4401,0.0147164045,0.295285,0.020296702,-0.12031984,0.05962158,0.048116088,0.07889775,0.13694012,0.055947307,0.5658731,0.0599997,0.2943021,0.32174525,0.2839831,0.03194096,-0.10691893,0.038442895,0.27164066,0.03446486,0.25746512,0.05046043,0.15321326,0.057328288,-1.4206,0.014902535,-0.17810738,0.040996086,-0.06926,0.13294308,0,,0,GC_members_VAC-v1_1.fits
NGC6205,2M16374570+3230413,NGC6205,3.890349638802278,1.0449838638305664,5.932384490966797,,0.3783191442489624,-999.0,1,249.44043,32.511478,53.67416639422999,41.18021717201516,11.828,11.353,11.277,119.11338,-234.86815,0.14982669,0.17191312,1324786618117663104,0.11750322,0.0107127,-1.3386977,0.00961649,-2.3293471,0.013064,13.2292,4984.777,24.71705,1.8083229,0.086021446,-2.4623,0.03674915,0.376715,0.082845636,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,GC_members_VAC-v1_1.fits
NGC6205,2M16402233+3618474,NGC6205,0.292067002802255,0.1517136842012405,0.3601374924182892,0.0482862181961536,0.9367736577987672,0.99994,0,250.093081,36.313168,58.77552667734358,41.16004739302206,13.465,13.016,12.966,75.983894,-243.44354,0.20611258,0.22918354,1328079311854882816,0.11718627,0.0187054,-3.2461078,0.0219174,-2.627904,0.0228058,14.8501,5146.331,32.681797,2.4862676,0.06386082,-1.524,0.018390758,0.193105,0.026096474,0.12162995,0.09396191,0.16256988,0.10754741,0.29596996,0.11649987,0.70484287,0.10797415,1.1178219,0.4847294,0.1331129,0.039810177,-0.1453191,0.04644313,0.12919044,0.044003483,0.43939495,0.06705294,0.03414607,0.08085061,-1.4796,0.016602654,-0.3455075,0.053333253,-0.12916005,0.21659043,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16404298+3627418,NGC6205,0.1884386134032114,0.0767135620117187,0.5758560299873352,-0.0650772452354431,0.9419010281562804,0.99992,0,250.179091,36.461632,58.9814491389277,41.10731263777207,11.41,10.784,10.704,109.35272,-244.16354,0.13784161,0.071167886,1328081923194738432,0.09538364,0.0109159,-2.97803,0.0112815,-2.5280576,0.0143037,13.041,4664.029,16.046438,1.4722276,0.055964027,-1.4992,0.01602622,0.226555,0.020853175,-0.46389997,0.055008993,-0.31588995,0.079127446,0.54494,0.052019104,0.38698304,0.048508592,,,0.27532303,0.03345636,-0.19241905,0.0412131,0.19826066,0.035630044,0.277295,0.05284879,-0.0018831491,0.055116378,-1.49,0.016466549,-0.11480749,0.043576255,-0.055459976,0.110535786,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16404298+3627418,NGC6205,0.1884386134032114,0.0767135620117187,0.5758560299873352,-0.0650772452354431,0.9419010281562804,0.99992,0,250.179091,36.461632,58.9814491389277,41.10731263777207,11.41,10.784,10.704,263.08527,-244.58798,0.055419978,0.044105,1328081923194738432,0.09538364,0.0109159,-2.97803,0.0112815,-2.5280576,0.0143037,13.041,4617.752,10.422312,1.4106765,0.04279351,-1.5369,0.011235889,0.195725,0.014789679,-0.48953998,0.03594151,-0.19989002,0.051389717,0.4953699,0.036203768,0.283013,0.030714791,0.17320204,0.20233399,0.18706286,0.023901708,-0.14011908,0.025005477,0.18434048,0.023756295,0.22314489,0.034027256,-0.058750868,0.035528265,-1.5199,0.011370096,-0.024807453,0.026998473,-0.21215999,0.06443909,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16405539+3635433,NGC6205,0.1976316659971155,-0.2969630360603332,0.1053371578454971,-0.4880078732967376,0.943924605846405,0.99999,0,250.23083,36.595387,59.16380998413213,41.080276585333934,12.809,12.281,12.204,158.17659,-247.75084,0.16251618,0.10800019,1328109410985449856,0.079426065,0.0145003,-3.1170573,0.0141566,-2.5736873,0.0176727,14.2465,4883.0947,15.485804,2.036753,0.04996038,-1.5298,0.01298629,0.261085,0.018526953,0.23246992,0.05374484,0.3363999,0.069041364,0.5752199,0.05105265,0.48941302,0.052754216,0.928012,0.29141757,0.23090291,0.028886018,0.25198102,0.03144127,0.2823105,0.02996257,0.21502495,0.044143666,0.18488312,0.04961751,-1.5288,0.012926591,-0.035907507,0.035036124,-0.02895999,0.10862519,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16405637+3622185,NGC6205,0.1682321084810542,-0.5312379002571106,0.5118312239646912,-0.348484605550766,0.923987627029419,0.99974,0,250.234908,36.371807,58.86946239678829,41.05290464502168,12.58,12.028,11.966,65.35493,-249.99988,0.1624793,0.10103835,1328080514445337600,0.14701903,0.0138002,-3.0398498,0.0144715,-2.686663,0.0166768,14.0417,4934.7925,22.55213,1.8648167,0.06150504,-1.4337,0.017236358,0.101421,0.024032338,-0.47754002,0.07506545,-0.7562299,0.0975623,1.0747501,0.06797795,-0.13588691,0.07819333,0.27330208,0.4018518,-0.079836965,0.03745716,0.665761,0.048050698,0.2364707,0.04175814,0.17594504,0.06234036,-0.39641678,0.071516454,-1.516,0.017490143,0.24039257,0.05128977,0.07774007,0.17640686,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16410260+3626158,NGC6205,0.1267788874499169,0.1909637302160263,0.6936488151550293,0.0471960119903087,0.9332433342933656,0.99999,0,250.260866,36.437725,58.9593674616339,41.0393333551853,13.353,12.899,12.833,130.95572,-243.06674,0.38763246,0.16802843,1328081270359640448,0.08997344,0.0174856,-3.2599173,0.0175698,-2.390502,0.0211842,14.7195,5004.365,17.970537,2.1610603,0.05126339,-1.4548,0.013235566,0.084588006,0.019223945,-0.06886709,0.059929665,-0.45927,0.07425529,0.80843997,0.056249365,0.0029329062,0.06449524,0.779342,0.31634372,-0.10728705,0.0297725,0.98630095,0.033611655,0.19604051,0.031742305,0.21976495,0.046329632,0.09908116,0.054997817,-1.4797,0.013172478,-0.05640745,0.036884006,,,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16410507+3628208,NGC6205,0.1175893690719691,0.321270614862442,0.3533551692962646,-0.6111806035041809,0.9161030054092408,1.0,0,250.271144,36.472458,59.00633277504328,41.034886458878624,13.093,12.565,12.494,60.235855,-241.8158,0.2992773,0.16558604,1328104841140186496,0.108993426,0.0171762,-3.1251464,0.0175101,-2.6794736,0.0251344,14.491,4922.368,23.988955,2.1410017,0.06429339,-1.4933,0.018128619,0.164365,0.025591161,-0.11575997,0.0804769,-0.06277001,0.1037258,0.71224004,0.071858145,-0.09333694,0.081836805,0.905572,0.43392956,0.092252016,0.03960688,0.678651,0.050304703,0.2910006,0.043960594,0.39023507,0.066901386,-0.066266775,0.07522771,-1.5401,0.018305143,-0.027507424,0.054952957,0.10433996,0.1808236,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16410536+3621553,NGC6205,0.1476438298511783,0.6401506662368774,0.3733113706111908,0.0068648033775389,0.807650089263916,0.99999,0,250.272342,36.365379,58.86537809054984,41.02223867730298,13.755,13.303,13.26,71.29348,-238.75455,0.44842702,0.25463098,1328033544682891008,0.10442366,0.021435,-3.2599442,0.0222513,-2.6053755,0.02552,15.1014,5111.836,34.168697,2.6319609,0.06761139,-1.5217,0.01966952,0.171635,0.025660958,-0.033578515,0.09767645,-0.033073545,0.105379604,-0.23492002,0.34760162,0.23019302,0.1019632,0.768302,0.46882474,0.03318417,0.039992522,-0.43311906,0.046021737,0.1665206,0.043948743,0.44292498,0.0662803,-0.7198769,0.07893114,-1.4834,0.016585445,-0.22230744,0.052524,-0.9485601,0.2062325,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16410648+3628136,NGC6205,0.1128552670027822,-0.4748598635196686,0.2860242426395416,0.9878897666931152,0.930908501148224,0.99999,0,250.277032,36.47047,59.00439329004939,41.029964010869655,11.318,10.722,10.606,283.18436,-249.45865,0.15467258,0.042880982,1328104841140179584,0.114273995,0.0135432,-3.0752969,0.01391,-2.525916,0.0167272,12.9593,4789.7344,11.292263,1.557354,0.039946694,-1.3603,0.010197591,0.093244,0.0134825725,-0.42804003,0.03492691,-0.55605006,0.048494697,0.88134,0.03571382,0.10669899,0.03409113,0.380502,0.18891661,0.052415013,0.021858996,0.67248094,0.023791086,0.14839065,0.022384418,0.16308498,0.030725433,0.08251214,0.035220012,-1.3934,0.010375046,0.005892515,0.024407819,-0.064860106,0.075329125,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16410966+3626448,NGC6205,0.1030162366447063,-1.2281290292739868,0.5020346641540527,-0.1849806606769561,0.4846957623958587,0.99999,0,250.290284,36.445801,58.97342416002667,41.01668751884416,13.174,12.66,12.568,139.10934,-256.69003,0.18333827,0.1250792,1328081098560920320,0.07938849,0.0178867,-3.2742724,0.0174317,-2.4820697,0.0217163,14.5581,4941.0703,16.82497,2.3138058,0.051597647,-1.5351,0.013349498,0.248385,0.019443782,0.07858002,0.05878731,0.063167095,0.07346594,0.21272004,0.05508562,0.51334304,0.059574943,0.3827021,0.31575418,0.23643303,0.030050283,-0.29381895,0.032803178,0.20218062,0.031412944,0.23459506,0.046616804,-0.2408868,0.0532475,-1.501,0.013223233,-0.49970758,0.0369369,-0.32235992,0.12110443,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411511+3623538,NGC6205,0.1033188006918248,-0.2341731339693069,1.0748701095581057,-0.8847774267196655,0.9460828304290771,0.99989,0,250.312979,36.398304,58.91351005488269,40.99333961853729,12.928,12.446,12.388,68.20693,-247.14806,0.33182186,0.15311797,1328033991359461888,0.12896478,0.0158267,-3.4339674,0.0154724,-2.7427487,0.0192829,14.3679,4906.0527,22.62371,2.079558,0.064587854,-1.5509,0.018107332,0.27636498,0.025879582,-0.09338999,0.08097082,0.19130003,0.10354712,0.35107005,0.072014324,0.26667297,0.08021657,0.0010019541,0.43971395,0.08353186,0.03984557,-0.0018190145,0.049114425,0.3295306,0.04364396,0.56202495,0.06725708,0.1363132,0.07429936,-1.5652,0.018168643,0.1192925,0.054909464,0.22353995,0.17235354,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411521+3629240,NGC6205,0.089028418839935,-0.5795542001724243,0.7414644956588745,1.2702069282531738,0.9166130423545836,0.99999,0,250.313409,36.490002,59.03433163538482,41.00300561425264,11.853,11.29,11.206,209.31189,-250.46371,0.24823885,0.057499103,1328104909859635840,0.10486486,0.0115867,-2.9212775,0.0121302,-2.5651603,0.0141065,13.427,4911.001,12.304763,1.8596954,0.03978171,-1.3323,0.009895823,0.0711,0.013542636,-0.32414997,0.037435748,-0.52217996,0.04952581,0.86198,0.038005304,-0.033746958,0.03942492,-0.96219814,0.19820243,-0.034196973,0.021695016,0.8572509,0.023403466,0.18262064,0.022415787,0.17690504,0.030641818,0.1447432,0.036814366,-1.3675,0.009983891,-0.060807467,0.02417802,-0.16156006,0.085634716,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411583+3633177,NGC6205,0.123150143495036,-0.0131352739408612,0.4793430864810943,0.3175221681594848,0.945694863796234,0.99998,0,250.315973,36.554939,59.120172690332176,41.007970379686135,13.271,12.739,12.69,115.74552,-245.0261,0.20198354,0.16203503,1328106245584069376,0.06367942,0.0177976,-3.0671594,0.0162619,-2.4508564,0.0215793,14.6618,5001.3716,20.151241,2.3656917,0.05561893,-1.4592,0.014753306,0.283435,0.021346493,0.0006661415,0.06775789,0.10446,0.08429498,0.68884,0.06234562,0.625003,0.07276132,0.40370202,0.35841012,0.28672302,0.032978658,0.339221,0.038868044,0.3035406,0.03578755,0.29645503,0.052942567,0.21829319,0.06232215,-1.4549,0.014740276,-0.034707427,0.04258212,-0.8064599,0.15453795,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411700+3625479,NGC6205,0.0835217161461646,0.2644125521183014,0.1584537625312805,0.8549064993858337,0.9247413873672484,1.0,0,250.32086,36.429989,58.95615611808806,40.99050972053392,11.676,11.088,10.991,101.23957,-242.36163,0.06989295,0.06365502,1328057562140047104,0.087134935,0.0108762,-3.1387265,0.010876,-2.5258002,0.0130746,13.2514,4879.751,15.328435,1.7146776,0.04666265,-1.311,0.012387049,0.0194968,0.016514948,-0.73986995,0.04652424,-0.66004,0.063302495,1.2371,0.045667678,-0.13968706,0.048498783,-0.10839808,0.24793507,-0.150527,0.02652105,0.88958097,0.031855747,0.16044152,0.028523814,0.2582649,0.039748866,3.6120415e-05,0.046878558,-1.4056,0.012678708,-0.021807551,0.032234147,0.15173995,0.111897,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411831+3626407,NGC6205,0.0755955702117864,0.0082794819027185,1.0998011827468872,0.0417449697852134,0.9449993968009948,0.99997,0,250.326296,36.444664,58.97611445224321,40.98776745798524,13.091,12.589,12.506,56.35874,-244.82051,0.18348736,0.16728158,1328104531902419072,0.091752544,0.0186873,-2.8252869,0.0185456,-2.4752681,0.022379,14.4809,5010.232,28.075256,2.1571953,0.061124153,-1.3973,0.01689827,0.048193,0.023930542,-0.15201998,0.07781883,0.017410994,0.0985007,0.72702,0.070251405,-0.544157,0.08561757,0.94740206,0.40976113,-0.05279696,0.03711508,0.7267511,0.047810413,0.17525959,0.041793138,0.3747151,0.0619354,-0.3551967,0.073503755,-1.4802,0.017100634,0.055692554,0.05082576,0.056840062,0.19237755,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411850+3620036,NGC6205,0.1417605092121757,0.0769774094223976,0.5346066951751709,-0.4335065484046936,0.941886305809021,0.99998,0,250.327101,36.334335,58.83095148122882,40.97497604584297,13.922,13.45,13.382,45.37021,-244.16101,0.44969913,0.33316326,1328032823127904512,0.07896349,0.0246313,-3.1378448,0.024376,-2.4091542,0.028456,15.2372,5194.275,55.2431,2.6021786,0.10477118,-1.4471,0.027724538,0.0337159,0.032718495,-0.99960005,0.12040204,-1.3331002,0.24881049,1.7845,0.09116712,,,1.246532,0.5242864,-0.068256974,0.046542443,0.42423105,0.05256463,0.08207059,0.051972035,-0.16009498,0.07538904,0.22535312,0.09243264,-1.5238,0.017906541,0.1465925,0.058648974,-0.24386,0.26049072,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411882+3628232,NGC6205,0.0736159041977218,0.5836470723152161,0.9558628797531128,-0.7616046667098999,0.8376031517982483,0.99999,0,250.328426,36.473137,59.01385742927351,40.98917002532475,13.365,12.822,12.777,126.66376,-239.29698,0.411815,0.17656577,1328104703701158400,0.12540857,0.0188834,-3.3024418,0.0190204,-2.321838,0.0231442,14.7377,5000.369,18.71438,2.3289685,0.05435414,-1.5551,0.014044601,0.194515,0.020971535,0.17813003,0.066537485,0.077088,0.0805558,0.56624,0.06112211,0.4206531,0.06942074,0.64192206,0.35423058,0.27364302,0.032049946,0.444381,0.035138663,0.14288068,0.033803534,0.42958498,0.0508405,-0.041187763,0.05877804,-1.5539,0.013827281,-0.23580742,0.040224835,-0.014260054,0.13857104,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411948+3630280,NGC6205,0.0841894410182706,0.2269681245088577,0.5253828763961792,-0.3048827648162842,0.9294103980064392,0.99999,0,250.331171,36.507778,59.05979622835467,40.99073879712595,13.453,12.956,12.807,121.044846,-242.7211,0.37659752,0.18340069,1328105322176496000,0.128313,0.0210198,-3.2190957,0.0203557,-2.4273129,0.0261369,14.8093,5053.8457,19.565786,2.3078988,0.05309776,-1.4969,0.013588907,0.199645,0.020324321,-0.08001006,0.06593869,-0.17784,0.07896803,0.84381,0.060877003,0.27768302,0.07219545,0.22750199,0.34600806,0.193053,0.031095471,0.60190094,0.034520246,0.21546066,0.03313674,0.33709502,0.049100023,0.10557616,0.058622487,-1.512,0.013401362,-0.11830747,0.0388606,-0.9362601,0.14576304,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411961+3641229,NGC6205,0.2326018116902808,0.1460091173648834,0.2987356781959533,0.1169576421380043,0.9372350573539734,0.99998,0,250.331749,36.68972,59.299554148523896,41.00974657141892,13.251,12.721,12.668,123.48375,-243.4983,0.34995994,0.13819173,1328111919246350080,0.09576742,0.0155783,-3.0724502,0.0148949,-2.523108,0.0185413,14.6124,5041.9536,19.976215,2.1576478,0.05393088,-1.4372,0.01407869,0.158685,0.020554636,-0.09379995,0.066233315,-0.19707,0.08117524,0.9189,0.061265536,0.14855206,0.07329023,1.311052,0.34700754,-0.0131469965,0.03170754,1.1252209,0.036940705,0.35424066,0.034391083,0.36313498,0.050435696,0.032286048,0.060628608,-1.4733,0.014030618,-0.13290751,0.0403808,-0.11306,0.15448897,64,M13,1,GC_members_VAC-v1_1.fits
NGC6205,2M16411983+3624381,NGC6205,0.0840006773148601,-1.2030982971191406,0.4791591167449951,0.0428351797163486,0.5179675817489624,0.99999,0,250.332633,36.41061,58.93201535865583,40.978968586000846,11.845,11.281,11.191,79.34723,-256.44974,0.015739202,0.10900119,1328057489116219520,0.08752695,0.0142379,-3.0033333,0.0139803,-2.5530164,0.0178565,13.3957,4886.8794,21.885384,2.0749557,0.062277652,-1.4881,0.017546304,0.25321501,0.024456883,-0.18932998,0.07475561,-0.6739,0.14611253,0.48284996,0.06753084,0.452173,0.07457417,,,0.154423,0.03808109,-0.20301902,0.04801239,0.3360206,0.04195792,0.24134493,0.063425355,0.22712314,0.07071811,-1.4801,0.017764125,-0.30080748,0.052093543,0.18504,0.16581658,64,M13,1,GC_members_VAC-v1_1.fits
